id,warehouse_id,code,name,created_at,updated_at 
20334,36,B.1.0,"Row: B, Rack: 1, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20335,36,B.2.0,"Row: B, Rack: 2, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20336,36,B.2.1,"Row: B, Rack: 2, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20337,36,B.3.0,"Row: B, Rack: 3, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20338,36,B.3.1,"Row: B, Rack: 3, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20339,36,B.4.0,"Row: B, Rack: 4, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20340,36,B.4.1,"Row: B, Rack: 4, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20341,36,B.5.0,"Row: B, Rack: 5, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20342,36,B.5.1,"Row: B, Rack: 5, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20343,36,B.5.2,"Row: B, Rack: 5, Shelf: 2",2002-07-17 03:28:19,2002-07-17 03:28:19
20344,36,B.5.3,"Row: B, Rack: 5, Shelf: 3",2002-07-17 03:28:19,2002-07-17 03:28:19
20345,36,B.5.4,"Row: B, Rack: 5, Shelf: 4",2002-07-17 03:28:19,2002-07-17 03:28:19
20346,36,B.6.0,"Row: B, Rack: 6, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20347,36,B.6.1,"Row: B, Rack: 6, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20348,36,B.6.2,"Row: B, Rack: 6, Shelf: 2",2002-07-17 03:28:19,2002-07-17 03:28:19
20349,36,B.6.3,"Row: B, Rack: 6, Shelf: 3",2002-07-17 03:28:19,2002-07-17 03:28:19
20350,36,B.7.0,"Row: B, Rack: 7, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20351,36,B.8.0,"Row: B, Rack: 8, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20352,36,B.9.0,"Row: B, Rack: 9, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20353,36,B.10.0,"Row: B, Rack: 10, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20354,36,B.10.1,"Row: B, Rack: 10, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20355,36,B.11.0,"Row: B, Rack: 11, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20356,36,B.11.1,"Row: B, Rack: 11, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20357,36,B.11.2,"Row: B, Rack: 11, Shelf: 2",2002-07-17 03:28:19,2002-07-17 03:28:19
20358,36,B.11.3,"Row: B, Rack: 11, Shelf: 3",2002-07-17 03:28:19,2002-07-17 03:28:19
20359,36,B.11.4,"Row: B, Rack: 11, Shelf: 4",2002-07-17 03:28:19,2002-07-17 03:28:19
20360,36,B.12.0,"Row: B, Rack: 12, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20361,36,B.13.0,"Row: B, Rack: 13, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20362,36,C.1.0,"Row: C, Rack: 1, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20363,36,C.2.0,"Row: C, Rack: 2, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20364,36,C.3.0,"Row: C, Rack: 3, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20365,36,C.4.0,"Row: C, Rack: 4, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20366,36,C.4.1,"Row: C, Rack: 4, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20367,36,C.5.0,"Row: C, Rack: 5, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20368,36,C.5.1,"Row: C, Rack: 5, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20369,36,C.5.2,"Row: C, Rack: 5, Shelf: 2",2002-07-17 03:28:19,2002-07-17 03:28:19
20370,36,C.5.3,"Row: C, Rack: 5, Shelf: 3",2002-07-17 03:28:19,2002-07-17 03:28:19
20371,36,C.6.0,"Row: C, Rack: 6, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20372,36,C.6.1,"Row: C, Rack: 6, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20373,36,C.6.2,"Row: C, Rack: 6, Shelf: 2",2002-07-17 03:28:19,2002-07-17 03:28:19
20374,36,C.6.3,"Row: C, Rack: 6, Shelf: 3",2002-07-17 03:28:19,2002-07-17 03:28:19
20375,36,C.6.4,"Row: C, Rack: 6, Shelf: 4",2002-07-17 03:28:19,2002-07-17 03:28:19
20376,36,C.7.0,"Row: C, Rack: 7, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20377,36,C.7.1,"Row: C, Rack: 7, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20378,36,C.7.2,"Row: C, Rack: 7, Shelf: 2",2002-07-17 03:28:19,2002-07-17 03:28:19
20379,36,C.7.3,"Row: C, Rack: 7, Shelf: 3",2002-07-17 03:28:19,2002-07-17 03:28:19
20380,36,C.8.0,"Row: C, Rack: 8, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20381,36,C.9.0,"Row: C, Rack: 9, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20382,36,C.9.1,"Row: C, Rack: 9, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20383,36,C.10.0,"Row: C, Rack: 10, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20384,36,C.11.0,"Row: C, Rack: 11, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20385,36,C.11.1,"Row: C, Rack: 11, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20386,36,C.11.2,"Row: C, Rack: 11, Shelf: 2",2002-07-17 03:28:19,2002-07-17 03:28:19
20387,36,C.11.3,"Row: C, Rack: 11, Shelf: 3",2002-07-17 03:28:19,2002-07-17 03:28:19
20388,36,C.12.0,"Row: C, Rack: 12, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20389,36,C.13.0,"Row: C, Rack: 13, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20390,36,C.13.1,"Row: C, Rack: 13, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20391,36,C.13.2,"Row: C, Rack: 13, Shelf: 2",2002-07-17 03:28:19,2002-07-17 03:28:19
20392,36,C.13.3,"Row: C, Rack: 13, Shelf: 3",2002-07-17 03:28:19,2002-07-17 03:28:19
20393,36,C.13.4,"Row: C, Rack: 13, Shelf: 4",2002-07-17 03:28:19,2002-07-17 03:28:19
20394,36,C.14.0,"Row: C, Rack: 14, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20395,36,C.14.1,"Row: C, Rack: 14, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20396,36,C.15.0,"Row: C, Rack: 15, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20397,36,C.15.1,"Row: C, Rack: 15, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20398,36,C.16.0,"Row: C, Rack: 16, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20399,36,C.16.1,"Row: C, Rack: 16, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20400,36,C.17.0,"Row: C, Rack: 17, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20401,36,C.17.1,"Row: C, Rack: 17, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20402,36,C.17.2,"Row: C, Rack: 17, Shelf: 2",2002-07-17 03:28:19,2002-07-17 03:28:19
20403,36,C.17.3,"Row: C, Rack: 17, Shelf: 3",2002-07-17 03:28:19,2002-07-17 03:28:19
20404,36,C.17.4,"Row: C, Rack: 17, Shelf: 4",2002-07-17 03:28:19,2002-07-17 03:28:19
20405,36,C.18.0,"Row: C, Rack: 18, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20406,36,C.18.1,"Row: C, Rack: 18, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20407,36,C.18.2,"Row: C, Rack: 18, Shelf: 2",2002-07-17 03:28:19,2002-07-17 03:28:19
20408,36,C.18.3,"Row: C, Rack: 18, Shelf: 3",2002-07-17 03:28:19,2002-07-17 03:28:19
20409,36,D.1.0,"Row: D, Rack: 1, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20410,36,D.1.1,"Row: D, Rack: 1, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20411,36,D.1.2,"Row: D, Rack: 1, Shelf: 2",2002-07-17 03:28:19,2002-07-17 03:28:19
20412,36,D.2.0,"Row: D, Rack: 2, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20413,36,D.2.1,"Row: D, Rack: 2, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20414,36,D.2.2,"Row: D, Rack: 2, Shelf: 2",2002-07-17 03:28:19,2002-07-17 03:28:19
20415,36,D.2.3,"Row: D, Rack: 2, Shelf: 3",2002-07-17 03:28:19,2002-07-17 03:28:19
20416,36,D.3.0,"Row: D, Rack: 3, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20417,36,D.3.1,"Row: D, Rack: 3, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20418,36,D.3.2,"Row: D, Rack: 3, Shelf: 2",2002-07-17 03:28:19,2002-07-17 03:28:19
20419,36,D.4.0,"Row: D, Rack: 4, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20420,36,D.5.0,"Row: D, Rack: 5, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20421,36,D.5.1,"Row: D, Rack: 5, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20422,36,D.6.0,"Row: D, Rack: 6, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20423,36,D.6.1,"Row: D, Rack: 6, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20424,36,D.6.2,"Row: D, Rack: 6, Shelf: 2",2002-07-17 03:28:19,2002-07-17 03:28:19
20425,36,D.6.3,"Row: D, Rack: 6, Shelf: 3",2002-07-17 03:28:19,2002-07-17 03:28:19
20426,36,D.7.0,"Row: D, Rack: 7, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20427,36,D.7.1,"Row: D, Rack: 7, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20428,36,D.7.2,"Row: D, Rack: 7, Shelf: 2",2002-07-17 03:28:19,2002-07-17 03:28:19
20429,36,D.8.0,"Row: D, Rack: 8, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20430,36,D.8.1,"Row: D, Rack: 8, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20431,36,D.9.0,"Row: D, Rack: 9, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20432,36,D.9.1,"Row: D, Rack: 9, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20433,36,D.9.2,"Row: D, Rack: 9, Shelf: 2",2002-07-17 03:28:19,2002-07-17 03:28:19
20434,36,D.9.3,"Row: D, Rack: 9, Shelf: 3",2002-07-17 03:28:19,2002-07-17 03:28:19
20435,36,D.10.0,"Row: D, Rack: 10, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20436,36,D.10.1,"Row: D, Rack: 10, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20437,36,D.10.2,"Row: D, Rack: 10, Shelf: 2",2002-07-17 03:28:19,2002-07-17 03:28:19
20438,36,D.11.0,"Row: D, Rack: 11, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20439,36,D.11.1,"Row: D, Rack: 11, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20440,36,D.11.2,"Row: D, Rack: 11, Shelf: 2",2002-07-17 03:28:19,2002-07-17 03:28:19
20441,36,D.11.3,"Row: D, Rack: 11, Shelf: 3",2002-07-17 03:28:19,2002-07-17 03:28:19
20442,36,D.12.0,"Row: D, Rack: 12, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20443,36,D.12.1,"Row: D, Rack: 12, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20444,36,D.12.2,"Row: D, Rack: 12, Shelf: 2",2002-07-17 03:28:19,2002-07-17 03:28:19
20445,36,D.12.3,"Row: D, Rack: 12, Shelf: 3",2002-07-17 03:28:19,2002-07-17 03:28:19
20446,36,D.12.4,"Row: D, Rack: 12, Shelf: 4",2002-07-17 03:28:19,2002-07-17 03:28:19
20447,36,D.13.0,"Row: D, Rack: 13, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20448,36,D.13.1,"Row: D, Rack: 13, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20449,36,D.13.2,"Row: D, Rack: 13, Shelf: 2",2002-07-17 03:28:19,2002-07-17 03:28:19
20450,36,D.13.3,"Row: D, Rack: 13, Shelf: 3",2002-07-17 03:28:19,2002-07-17 03:28:19
20451,36,D.13.4,"Row: D, Rack: 13, Shelf: 4",2002-07-17 03:28:19,2002-07-17 03:28:19
20452,36,D.14.0,"Row: D, Rack: 14, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20453,36,D.14.1,"Row: D, Rack: 14, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20454,36,D.14.2,"Row: D, Rack: 14, Shelf: 2",2002-07-17 03:28:19,2002-07-17 03:28:19
20455,36,D.14.3,"Row: D, Rack: 14, Shelf: 3",2002-07-17 03:28:19,2002-07-17 03:28:19
20456,36,D.14.4,"Row: D, Rack: 14, Shelf: 4",2002-07-17 03:28:19,2002-07-17 03:28:19
20457,36,D.15.0,"Row: D, Rack: 15, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20458,36,D.15.1,"Row: D, Rack: 15, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20459,36,D.15.2,"Row: D, Rack: 15, Shelf: 2",2002-07-17 03:28:19,2002-07-17 03:28:19
20460,36,D.16.0,"Row: D, Rack: 16, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20461,36,D.16.1,"Row: D, Rack: 16, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20462,36,D.16.2,"Row: D, Rack: 16, Shelf: 2",2002-07-17 03:28:19,2002-07-17 03:28:19
20463,36,D.16.3,"Row: D, Rack: 16, Shelf: 3",2002-07-17 03:28:19,2002-07-17 03:28:19
20464,36,D.17.0,"Row: D, Rack: 17, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20465,36,D.18.0,"Row: D, Rack: 18, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20466,36,D.18.1,"Row: D, Rack: 18, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20467,36,D.18.2,"Row: D, Rack: 18, Shelf: 2",2002-07-17 03:28:19,2002-07-17 03:28:19
20468,36,D.19.0,"Row: D, Rack: 19, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20469,36,D.19.1,"Row: D, Rack: 19, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20470,36,D.19.2,"Row: D, Rack: 19, Shelf: 2",2002-07-17 03:28:19,2002-07-17 03:28:19
20471,36,D.20.0,"Row: D, Rack: 20, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20472,36,D.20.1,"Row: D, Rack: 20, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20473,36,D.20.2,"Row: D, Rack: 20, Shelf: 2",2002-07-17 03:28:19,2002-07-17 03:28:19
20474,36,D.20.3,"Row: D, Rack: 20, Shelf: 3",2002-07-17 03:28:19,2002-07-17 03:28:19
20475,36,D.21.0,"Row: D, Rack: 21, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20476,36,D.21.1,"Row: D, Rack: 21, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20477,36,D.22.0,"Row: D, Rack: 22, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20478,36,D.22.1,"Row: D, Rack: 22, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20479,36,D.22.2,"Row: D, Rack: 22, Shelf: 2",2002-07-17 03:28:19,2002-07-17 03:28:19
20480,36,D.22.3,"Row: D, Rack: 22, Shelf: 3",2002-07-17 03:28:19,2002-07-17 03:28:19
20481,36,D.23.0,"Row: D, Rack: 23, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20482,36,D.23.1,"Row: D, Rack: 23, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20483,36,D.23.2,"Row: D, Rack: 23, Shelf: 2",2002-07-17 03:28:19,2002-07-17 03:28:19
20484,36,D.24.0,"Row: D, Rack: 24, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20485,36,D.25.0,"Row: D, Rack: 25, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20486,36,E.1.0,"Row: E, Rack: 1, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20487,36,E.1.1,"Row: E, Rack: 1, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20488,36,E.1.2,"Row: E, Rack: 1, Shelf: 2",2002-07-17 03:28:19,2002-07-17 03:28:19
20489,36,E.1.3,"Row: E, Rack: 1, Shelf: 3",2002-07-17 03:28:19,2002-07-17 03:28:19
20490,36,E.2.0,"Row: E, Rack: 2, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20491,36,E.2.1,"Row: E, Rack: 2, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20492,36,E.2.2,"Row: E, Rack: 2, Shelf: 2",2002-07-17 03:28:19,2002-07-17 03:28:19
20493,36,E.2.3,"Row: E, Rack: 2, Shelf: 3",2002-07-17 03:28:19,2002-07-17 03:28:19
20494,36,E.3.0,"Row: E, Rack: 3, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20495,36,E.3.1,"Row: E, Rack: 3, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20496,36,E.3.2,"Row: E, Rack: 3, Shelf: 2",2002-07-17 03:28:19,2002-07-17 03:28:19
20497,36,E.4.0,"Row: E, Rack: 4, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20498,36,E.4.1,"Row: E, Rack: 4, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20499,36,E.5.0,"Row: E, Rack: 5, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20500,36,E.5.1,"Row: E, Rack: 5, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20501,36,E.6.0,"Row: E, Rack: 6, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20502,36,E.6.1,"Row: E, Rack: 6, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20503,36,E.6.2,"Row: E, Rack: 6, Shelf: 2",2002-07-17 03:28:19,2002-07-17 03:28:19
20504,36,E.7.0,"Row: E, Rack: 7, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20505,36,E.7.1,"Row: E, Rack: 7, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20506,36,E.7.2,"Row: E, Rack: 7, Shelf: 2",2002-07-17 03:28:19,2002-07-17 03:28:19
20507,36,E.7.3,"Row: E, Rack: 7, Shelf: 3",2002-07-17 03:28:19,2002-07-17 03:28:19
20508,36,E.7.4,"Row: E, Rack: 7, Shelf: 4",2002-07-17 03:28:19,2002-07-17 03:28:19
20509,36,E.8.0,"Row: E, Rack: 8, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20510,36,E.8.1,"Row: E, Rack: 8, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20511,36,E.9.0,"Row: E, Rack: 9, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20512,36,E.9.1,"Row: E, Rack: 9, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20513,36,E.10.0,"Row: E, Rack: 10, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20514,36,E.11.0,"Row: E, Rack: 11, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20515,36,E.11.1,"Row: E, Rack: 11, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20516,36,E.11.2,"Row: E, Rack: 11, Shelf: 2",2002-07-17 03:28:19,2002-07-17 03:28:19
20517,36,E.11.3,"Row: E, Rack: 11, Shelf: 3",2002-07-17 03:28:19,2002-07-17 03:28:19
20518,36,E.12.0,"Row: E, Rack: 12, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20519,36,E.12.1,"Row: E, Rack: 12, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20520,36,E.12.2,"Row: E, Rack: 12, Shelf: 2",2002-07-17 03:28:19,2002-07-17 03:28:19
20521,36,E.13.0,"Row: E, Rack: 13, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20522,36,E.13.1,"Row: E, Rack: 13, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20523,36,E.13.2,"Row: E, Rack: 13, Shelf: 2",2002-07-17 03:28:19,2002-07-17 03:28:19
20524,36,E.13.3,"Row: E, Rack: 13, Shelf: 3",2002-07-17 03:28:19,2002-07-17 03:28:19
20525,36,E.13.4,"Row: E, Rack: 13, Shelf: 4",2002-07-17 03:28:19,2002-07-17 03:28:19
20526,36,E.14.0,"Row: E, Rack: 14, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20527,36,E.14.1,"Row: E, Rack: 14, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20528,36,E.15.0,"Row: E, Rack: 15, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20529,36,E.15.1,"Row: E, Rack: 15, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20530,36,E.16.0,"Row: E, Rack: 16, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20531,36,E.16.1,"Row: E, Rack: 16, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20532,36,E.16.2,"Row: E, Rack: 16, Shelf: 2",2002-07-17 03:28:19,2002-07-17 03:28:19
20533,36,E.17.0,"Row: E, Rack: 17, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20534,36,E.18.0,"Row: E, Rack: 18, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20535,36,E.18.1,"Row: E, Rack: 18, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20536,36,E.18.2,"Row: E, Rack: 18, Shelf: 2",2002-07-17 03:28:19,2002-07-17 03:28:19
20537,36,E.18.3,"Row: E, Rack: 18, Shelf: 3",2002-07-17 03:28:19,2002-07-17 03:28:19
20538,36,E.19.0,"Row: E, Rack: 19, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20539,36,E.19.1,"Row: E, Rack: 19, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20540,36,E.19.2,"Row: E, Rack: 19, Shelf: 2",2002-07-17 03:28:19,2002-07-17 03:28:19
20541,36,E.19.3,"Row: E, Rack: 19, Shelf: 3",2002-07-17 03:28:19,2002-07-17 03:28:19
20542,36,E.19.4,"Row: E, Rack: 19, Shelf: 4",2002-07-17 03:28:19,2002-07-17 03:28:19
20543,36,E.20.0,"Row: E, Rack: 20, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20544,36,E.20.1,"Row: E, Rack: 20, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20545,36,E.21.0,"Row: E, Rack: 21, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20546,36,E.21.1,"Row: E, Rack: 21, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20547,36,E.21.2,"Row: E, Rack: 21, Shelf: 2",2002-07-17 03:28:19,2002-07-17 03:28:19
20548,36,E.22.0,"Row: E, Rack: 22, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20549,36,E.22.1,"Row: E, Rack: 22, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20550,36,E.22.2,"Row: E, Rack: 22, Shelf: 2",2002-07-17 03:28:19,2002-07-17 03:28:19
20551,36,E.23.0,"Row: E, Rack: 23, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20552,36,E.23.1,"Row: E, Rack: 23, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20553,36,E.24.0,"Row: E, Rack: 24, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20554,36,E.24.1,"Row: E, Rack: 24, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20555,36,E.24.2,"Row: E, Rack: 24, Shelf: 2",2002-07-17 03:28:19,2002-07-17 03:28:19
20556,36,E.24.3,"Row: E, Rack: 24, Shelf: 3",2002-07-17 03:28:19,2002-07-17 03:28:19
20557,36,E.24.4,"Row: E, Rack: 24, Shelf: 4",2002-07-17 03:28:19,2002-07-17 03:28:19
20558,36,E.25.0,"Row: E, Rack: 25, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20559,36,F.1.0,"Row: F, Rack: 1, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20560,36,F.1.1,"Row: F, Rack: 1, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20561,36,F.1.2,"Row: F, Rack: 1, Shelf: 2",2002-07-17 03:28:19,2002-07-17 03:28:19
20562,36,F.1.3,"Row: F, Rack: 1, Shelf: 3",2002-07-17 03:28:19,2002-07-17 03:28:19
20563,36,F.1.4,"Row: F, Rack: 1, Shelf: 4",2002-07-17 03:28:19,2002-07-17 03:28:19
20564,36,F.2.0,"Row: F, Rack: 2, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20565,36,F.3.0,"Row: F, Rack: 3, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20566,36,F.3.1,"Row: F, Rack: 3, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20567,36,F.3.2,"Row: F, Rack: 3, Shelf: 2",2002-07-17 03:28:19,2002-07-17 03:28:19
20568,36,F.3.3,"Row: F, Rack: 3, Shelf: 3",2002-07-17 03:28:19,2002-07-17 03:28:19
20569,36,F.3.4,"Row: F, Rack: 3, Shelf: 4",2002-07-17 03:28:19,2002-07-17 03:28:19
20570,36,F.4.0,"Row: F, Rack: 4, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20571,36,F.5.0,"Row: F, Rack: 5, Shelf: 0",2002-07-17 03:28:19,2002-07-17 03:28:19
20572,36,F.5.1,"Row: F, Rack: 5, Shelf: 1",2002-07-17 03:28:19,2002-07-17 03:28:19
20573,36,F.5.2,"Row: F, Rack: 5, Shelf: 2",2002-07-17 03:28:19,2002-07-17 03:28:19
